partNumber,description,category,priceEur,purchaseCurrency,listSellingPrice,unit,brand,rating,poles,breakingCapacity,frameSize,notes
3VJ1463-5EB42-0AA0,"630A,4P,MCCB, Adjustable, 36kA",MCCB,259.2,EUR,0,1,SIEMENS,630A,4P,36kA,,
3VJ1450-7DA32-0AA0,"500A,TP,MCCB, Fixed, 55kA",MCCB,198.4,EUR,0,1,SIEMENS,500A,3P,55kA,,
3VJ1463-7DA32-0AA0,"630A,TP,MCCB, Fixed, 55kA",MCCB,214.4,EUR,0,1,SIEMENS,630A,3P,55kA,,
3VJ1450-7EA42-0AA0,"500A,4P,MCCB, Fixed, 55kA",MCCB,259.2,EUR,0,1,SIEMENS,500A,4P,55kA,,
3VJ1463-7EA42-0AA0,"630A,4P,MCCB, Fixed, 55kA",MCCB,281.6,EUR,0,1,SIEMENS,630A,4P,55kA,,
3VJ1450-7DB32-0AA0,"500A,TP,MCCB, Adjustable, 55kA",MCCB,201.6,EUR,0,1,SIEMENS,500A,3P,55kA,,
3VJ1463-7DB32-0AA0,"630A,TP,MCCB, Adjustable, 55kA",MCCB,220.8,EUR,0,1,SIEMENS,630A,3P,55kA,,
3VJ1450-7EB42-0AA0,"500A,4P,MCCB, Adjustable, 55kA",MCCB,264,EUR,0,1,SIEMENS,500A,4P,55kA,,
3VJ1463-7EB42-0AA0,"630A,4P,MCCB, Adjustable, 55kA",MCCB,288,EUR,0,1,SIEMENS,630A,4P,55kA,,
3VJ9018-0AN11,Left Aux Switch (3VJ10),SINOVA MCCB ACCESSORIES,6.2,EUR,0,1,SIEMENS,,,,,
3VJ9218-0AN11,Left Aux Switch (3VJ11 & 12),SINOVA MCCB ACCESSORIES,6.56,EUR,0,1,SIEMENS,,,,,
3VJ9417-0AN11,Left Aux Switch (3VJ13 & 14),SINOVA MCCB ACCESSORIES,7.33,EUR,0,1,SIEMENS,,,,,
3VJ9218-0AN21,Right Aux Switch (3VJ11 & 12),SINOVA MCCB ACCESSORIES,6.56,EUR,0,1,SIEMENS,,,,,
3VJ9417-0AN21,Right Aux Switch (3VJ13 & 14),SINOVA MCCB ACCESSORIES,7.33,EUR,0,1,SIEMENS,,,,,
3VJ9018-0AA11,Left Alarm Switch (3VJ10),SINOVA MCCB ACCESSORIES,6.2,EUR,0,1,SIEMENS,,,,,
3VJ9118-0AA11,Left Alarm Switch (3VJ11),SINOVA MCCB ACCESSORIES,6.56,EUR,0,1,SIEMENS,,,,,
3VJ9218-0AA11,Left Alarm Switch (3VJ12),SINOVA MCCB ACCESSORIES,6.56,EUR,0,1,SIEMENS,,,,,
3VJ9417-0AA21,Left Alarm Switch (3VJ13 & 14),SINOVA MCCB ACCESSORIES,7.33,EUR,0,1,SIEMENS,,,,,
3VJ9118-0AA21,Right Alarm Switch (3VJ11),SINOVA MCCB ACCESSORIES,6.56,EUR,0,1,SIEMENS,,,,,
3VJ9218-0AA21,Right Alarm Switch (3VJ12),SINOVA MCCB ACCESSORIES,6.56,EUR,0,1,SIEMENS,,,,,
3VJ9018-0AD11,Left Aux + Alarm Switch (3VJ10),SINOVA MCCB ACCESSORIES,12.39,EUR,0,1,SIEMENS,,,,,
3VJ9118-0AD11,Left Aux + Alarm Switch (3VJ11),SINOVA MCCB ACCESSORIES,13.16,EUR,0,1,SIEMENS,,,,,
3VJ9218-0AD11,Left Aux + Alarm Switch (3VJ12),SINOVA MCCB ACCESSORIES,13.16,EUR,0,1,SIEMENS,,,,,
3VJ9417-0AD11,Left Aux + Alarm Switch (3VJ12 & 13),SINOVA MCCB ACCESSORIES,14.56,EUR,0,1,SIEMENS,,,,,
3VJ9118-0AD21,Right Aux + Alarm Switch (3VJ11),SINOVA MCCB ACCESSORIES,13.16,EUR,0,1,SIEMENS,,,,,
3VJ9218-0AD21,Right Aux + Alarm Switch (3VJ12),SINOVA MCCB ACCESSORIES,13.16,EUR,0,1,SIEMENS,,,,,
3VJ9417-0AD21,Right Aux + Alarm Switch (3VJ12 & 13),SINOVA MCCB ACCESSORIES,14.56,EUR,0,1,SIEMENS,,,,,
3VJ9218-0ST11,Right Shunt Trip 24V DC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,22.22,EUR,0,1,SIEMENS,,,,,
3VJ9417-0ST21,Right Shunt Trip 24V AC/DC (3VJ13 & 14),SINOVA MCCB ACCESSORIES,24.86,EUR,0,1,SIEMENS,,,,,
3VJ9218-0ST12,Right Shunt Trip 48V DC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,22.22,EUR,0,1,SIEMENS,,,,,
3VJ9417-0ST22,Right Shunt Trip 48V AC/DC (3VJ13 & 14),SINOVA MCCB ACCESSORIES,24.86,EUR,0,1,SIEMENS,,,,,
3VJ9018-0ST15,Right Shunt Trip 110V DC (3VJ10),SINOVA MCCB ACCESSORIES,15.92,EUR,0,1,SIEMENS,,,,,
3VJ9218-0ST15,Right Shunt Trip 110V DC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,22.22,EUR,0,1,SIEMENS,,,,,
3VJ9417-0ST25,Right Shunt Trip 110V AC/DC (3VJ13 & 14),SINOVA MCCB ACCESSORIES,24.86,EUR,0,1,SIEMENS,,,,,
3VJ9018-0ST35,Right Shunt Trip 110V AC (3VJ10),SINOVA MCCB ACCESSORIES,15.92,EUR,0,1,SIEMENS,,,,,"DUPLICATE in source: also listed as ""Right Alarm Switch (3VJ13 & 14)"" @ 7.33 - confirm"
3VJ9218-0ST35,Right Shunt Trip 110V AC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,22.22,EUR,0,1,SIEMENS,,,,,
3VJ9018-0ST36,Right Shunt Trip 220V AC (3VJ10),SINOVA MCCB ACCESSORIES,15.92,EUR,0,1,SIEMENS,,,,,
3VJ9218-0ST36,Right Shunt Trip 220V AC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,22.22,EUR,0,1,SIEMENS,,,,,
3VJ9417-0ST36,Right Shunt Trip 220V AC (3VJ13 & 14),SINOVA MCCB ACCESSORIES,24.86,EUR,0,1,SIEMENS,,,,,
3VJ9018-0ST37,Right Shunt Trip 415V AC (3VJ10),SINOVA MCCB ACCESSORIES,15.92,EUR,0,1,SIEMENS,,,,,
3VJ9218-0ST37,Right Shunt Trip 415V AC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,22.22,EUR,0,1,SIEMENS,,,,,
3VJ9417-0ST37,Right Shunt Trip 415V AC (3VJ12 & 13),SINOVA MCCB ACCESSORIES,24.86,EUR,0,1,SIEMENS,,,,,
3VJ9218-0UV11,Left U/V Release 24V DC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,29.04,EUR,0,1,SIEMENS,,,,,
3VJ9218-0UV12,Left U/V Release 48V DC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,29.04,EUR,0,1,SIEMENS,,,,,
3VJ9218-0UV36,Left U/V Release 220V AC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,29.04,EUR,0,1,SIEMENS,,,,,
3VJ9417-0UV36,Left U/V Release 220V AC (3VJ13 & 14),SINOVA MCCB ACCESSORIES,32.12,EUR,0,1,SIEMENS,,,,,
3VJ9218-0UV37,Left U/V Release 415V AC (3VJ11 & 12),SINOVA MCCB ACCESSORIES,29.04,EUR,0,1,SIEMENS,,,,,
3VJ9417-0UV37,Left U/V Release 415V AC (3VJ13 & 14),SINOVA MCCB ACCESSORIES,32.12,EUR,0,1,SIEMENS,,,,,
3VJ9018-0HD11,Door Mounted Rotary Operator (3VJ10),SINOVA MCCB ACCESSORIES,24.42,EUR,0,1,SIEMENS,,,,,
3VJ9118-0HD11,Door Mounted Rotary Operator (3VJ11),SINOVA MCCB ACCESSORIES,24.42,EUR,0,1,SIEMENS,,,,,
3VJ9218-0HD11,Door Mounted Rotary Operator (3VJ12),SINOVA MCCB ACCESSORIES,27.5,EUR,0,1,SIEMENS,,,,,
3VJ9417-0HD11,Door Mounted Rotary Operator (3VJ13 & 14),SINOVA MCCB ACCESSORIES,39.6,EUR,0,1,SIEMENS,,,,,
3VJ9417-0DH10,Toogle Handle Extension(3VJ14),SINOVA MCCB ACCESSORIES,7.41,EUR,0,1,SIEMENS,,,,,
5TJ6106-7,6A SP-6kA,MCB,1.23,EUR,0,1,SIEMENS,6A,1P,6kA,,
5TJ6110-7,10A SP-6kA,MCB,1.23,EUR,0,1,SIEMENS,10A,1P,6kA,,
5TJ6116-7,16A SP-6kA,MCB,1.23,EUR,0,1,SIEMENS,16A,1P,6kA,,
5TJ6120-7,20A SP-6kA,MCB,1.23,EUR,0,1,SIEMENS,20A,1P,6kA,,
5TJ6125-7,25A SP-6kA,MCB,1.23,EUR,0,1,SIEMENS,25A,1P,6kA,,
5TJ6132-7,32A SP-6kA,MCB,1.23,EUR,0,1,SIEMENS,32A,1P,6kA,,
5TJ6140-7,40A SP-6kA,MCB,1.86,EUR,0,1,SIEMENS,40A,1P,6kA,,
5TJ6150-7,50A SP-6kA,MCB,2.62,EUR,0,1,SIEMENS,50A,1P,6kA,,
5TJ6163-7,63A SP-6kA,MCB,2.62,EUR,0,1,SIEMENS,63A,1P,6kA,,
5TJ6206-7,6A DP-6kA,MCB,3.49,EUR,0,1,SIEMENS,6A,2P,6kA,,
5TJ6210-7,10A DP-6kA,MCB,3.49,EUR,0,1,SIEMENS,10A,2P,6kA,,
5TJ6216-7,16A DP-6kA,MCB,3.49,EUR,0,1,SIEMENS,16A,2P,6kA,,
5TJ6220-7,20A DP-6kA,MCB,3.49,EUR,0,1,SIEMENS,20A,2P,6kA,,
5TJ6225-7,25A DP-6kA,MCB,3.49,EUR,0,1,SIEMENS,25A,2P,6kA,,
5TJ6232-7,32A DP-6kA,MCB,3.49,EUR,0,1,SIEMENS,32A,2P,6kA,,
5TJ6240-7,40A DP-6kA,MCB,5.25,EUR,0,1,SIEMENS,40A,2P,6kA,,
5TJ6250-7,50A DP-6kA,MCB,7.3,EUR,0,1,SIEMENS,50A,2P,6kA,,
5TJ6263-7,63A DP-6kA,MCB,7.3,EUR,0,1,SIEMENS,63A,2P,6kA,,
5TJ6306-7,6A 3P-6kA,MCB,4.98,EUR,0,1,SIEMENS,6A,3P,6kA,,
5TJ6310-7,10A 3P-6kA,MCB,4.98,EUR,0,1,SIEMENS,10A,3P,6kA,,
5TJ6316-7,16A 3P-6kA,MCB,4.98,EUR,0,1,SIEMENS,16A,3P,6kA,,
5TJ6320-7,20A 3P-6kA,MCB,4.98,EUR,0,1,SIEMENS,20A,3P,6kA,,
5TJ6325-7,25A 3P-6kA,MCB,4.98,EUR,0,1,SIEMENS,25A,3P,6kA,,
5TJ6332-7,32A 3P-6kA,MCB,4.98,EUR,0,1,SIEMENS,32A,3P,6kA,,
5TJ6340-7,40A 3P-6kA,MCB,7.5,EUR,0,1,SIEMENS,40A,3P,6kA,,
5TJ6350-7,50A 3P-6kA,MCB,10.45,EUR,0,1,SIEMENS,50A,3P,6kA,,
5TJ6363-7,63A 3P-6kA,MCB,10.45,EUR,0,1,SIEMENS,63A,3P,6kA,,
5TJ6406-7,6A 4P-6kA,MCB,6.95,EUR,0,1,SIEMENS,6A,4P,6kA,,
5TJ6410-7,10A 4P-6kA,MCB,6.95,EUR,0,1,SIEMENS,10A,4P,6kA,,
5TJ6416-7,16A 4P-6kA,MCB,6.95,EUR,0,1,SIEMENS,16A,4P,6kA,,
5TJ6420-7,20A 4P-6kA,MCB,6.95,EUR,0,1,SIEMENS,20A,4P,6kA,,
5TJ6425-7,25A 4P-6kA,MCB,6.95,EUR,0,1,SIEMENS,25A,4P,6kA,,
5TJ6432-7,32A 4P-6kA,MCB,6.95,EUR,0,1,SIEMENS,32A,4P,6kA,,
5TJ6440-7,40A 4P-6kA,MCB,10.45,EUR,0,1,SIEMENS,40A,4P,6kA,,
5TJ6450-7,50A 4P-6kA,MCB,14.65,EUR,0,1,SIEMENS,50A,4P,6kA,,
5TJ6463-7,63A 4P-6kA,MCB,14.65,EUR,0,1,SIEMENS,63A,4P,6kA,,
5TJ4106-7,6A SP-10kA,MCB,1.54,EUR,0,1,SIEMENS,6A,1P,10kA,,
5TJ4110-7,10A SP-10kA,MCB,1.54,EUR,0,1,SIEMENS,10A,1P,10kA,,
5TJ4116-7,16A SP-10kA,MCB,1.54,EUR,0,1,SIEMENS,16A,1P,10kA,,
5TJ4120-7,20A SP-10kA,MCB,1.54,EUR,0,1,SIEMENS,20A,1P,10kA,,
5TJ4125-7,25A SP-10kA,MCB,1.54,EUR,0,1,SIEMENS,25A,1P,10kA,,
5TJ4132-7,32A SP-10kA,MCB,1.54,EUR,0,1,SIEMENS,32A,1P,10kA,,
5TJ4140-7,40A SP-10kA,MCB,2.33,EUR,0,1,SIEMENS,40A,1P,10kA,,
5TJ4150-7,50A SP-10kA,MCB,3.28,EUR,0,1,SIEMENS,50A,1P,10kA,,
5TJ4163-7,63A SP-10kA,MCB,3.28,EUR,0,1,SIEMENS,63A,1P,10kA,,
5TJ4206-7,6A DP-10kA,MCB,4.36,EUR,0,1,SIEMENS,6A,2P,10kA,,
5TJ4210-7,10A DP-10kA,MCB,4.36,EUR,0,1,SIEMENS,10A,2P,10kA,,
5TJ4216-7,16A DP-10kA,MCB,4.36,EUR,0,1,SIEMENS,16A,2P,10kA,,
5TJ4220-7,20A DP-10kA,MCB,4.36,EUR,0,1,SIEMENS,20A,2P,10kA,,
5TJ4225-7,25A DP-10kA,MCB,4.36,EUR,0,1,SIEMENS,25A,2P,10kA,,
5TJ4232-7,32A DP-10kA,MCB,4.36,EUR,0,1,SIEMENS,32A,2P,10kA,,
5TJ4240-7,40A DP-10kA,MCB,6.55,EUR,0,1,SIEMENS,40A,2P,10kA,,
5TJ4250-7,50A DP-10kA,MCB,9.1,EUR,0,1,SIEMENS,50A,2P,10kA,,
5TJ4263-7,63A DP-10kA,MCB,9.1,EUR,0,1,SIEMENS,63A,2P,10kA,,
5TJ4306-7,6A 3P-10kA,MCB,6.2,EUR,0,1,SIEMENS,6A,3P,10kA,,
5TJ4310-7,10A 3P-10kA,MCB,6.2,EUR,0,1,SIEMENS,10A,3P,10kA,,
5TJ4316-7,16A 3P-10kA,MCB,6.2,EUR,0,1,SIEMENS,16A,3P,10kA,,
5TJ4320-7,20A 3P-10kA,MCB,6.2,EUR,0,1,SIEMENS,20A,3P,10kA,,
5TJ4325-7,25A 3P-10kA,MCB,6.2,EUR,0,1,SIEMENS,25A,3P,10kA,,
5TJ4332-7,32A 3P-10kA,MCB,6.2,EUR,0,1,SIEMENS,32A,3P,10kA,,
5TJ4340-7,40A 3P-10kA,MCB,9.3,EUR,0,1,SIEMENS,40A,3P,10kA,,
5TJ4350-7,50A 3P-10kA,MCB,13,EUR,0,1,SIEMENS,50A,3P,10kA,,
5TJ4363-7,63A 3P-10kA,MCB,13,EUR,0,1,SIEMENS,63A,3P,10kA,,
5TJ4406-7,6A 4P-10kA,MCB,8.75,EUR,0,1,SIEMENS,6A,4P,10kA,,
5TJ4410-7,10A 4P-10kA,MCB,8.75,EUR,0,1,SIEMENS,10A,4P,10kA,,
5TJ4416-7,16A 4P-10kA,MCB,8.75,EUR,0,1,SIEMENS,16A,4P,10kA,,
5TJ4420-7,20A 4P-10kA,MCB,8.75,EUR,0,1,SIEMENS,20A,4P,10kA,,
5TJ4425-7,25A 4P-10kA,MCB,8.75,EUR,0,1,SIEMENS,25A,4P,10kA,,
5TJ4432-7,32A 4P-10kA,MCB,8.75,EUR,0,1,SIEMENS,32A,4P,10kA,,
5TJ4440-7,40A 4P-10kA,MCB,13,EUR,0,1,SIEMENS,40A,4P,10kA,,
5TJ4450-7,50A 4P-10kA,MCB,18.35,EUR,0,1,SIEMENS,50A,4P,10kA,,
5TJ4463-7,63A 4P-10kA,MCB,18.35,EUR,0,1,SIEMENS,63A,4P,10kA,,
3SB5285-6HC03,INDICATION LAMP-red,LED,1.44,EUR,0,1,,,,,,
3SB5285-6HD03,INDICATION LAMP-yellow,LED,1.44,EUR,0,1,,,,,,
3SB5285-6HF03,INDICATION LAMP-blue,LED,1.44,EUR,0,1,,,,,,
LM1340,MULTIFUNCTIONAL METER,METERING,57.5,EUR,0,1,RISHABH,,,,,
LM1360,MULTIFUNCTIONAL METER,METERING,95,EUR,0,1,RISHABH,,,,,
LM1380,MULTIFUNCTIONAL METER,METERING,250,EUR,0,1,RISHABH,,,,,
PAC4200,MULTIFUNCTIONAL METER,METERING,200,EUR,0,1,SIEMENS,,,,,
D-30,MULTIFUNCTIONAL METER,METERING,22.5,EUR,0,1,RISHABH,,,,,
ED43-M00102A0B0000 (ED 4301 4TS),THREE PHASE DIRECT CHECKMETER,METERING,36.25,EUR,0,1,RISHABH,,,,,
ED21-M00102A0B0000 (ED 2101 2TS),SINGLE PHASE DIRECT CHECKMETER,METERING,17.5,EUR,0,1,RISHABH,,,,,
MD 1340 (with RS485),THREE PHASE CT-TYPE CHECKMETER,METERING,47.5,EUR,0,1,RISHABH,,,,,
VAF3312UL,VAF METER,METERING,22.5,EUR,0,1,RISHABH,,,,,
400A/5 AND BELOW,CURRENT TRANSFORMERS,CT,6.8,EUR,0,1,RISHABH,400A/5 AND BELOW,,,,
630A/5,CURRENT TRANSFORMERS,CT,9,EUR,0,1,RISHABH,630A/5,,,,
800A/5,CURRENT TRANSFORMERS,CT,11,EUR,0,1,RISHABH,800A/5,,,,
1000A/5,CURRENT TRANSFORMERS,CT,16,EUR,0,1,RISHABH,1000A/5,,,,
1250A/5,CURRENT TRANSFORMERS,CT,20,EUR,0,1,RISHABH,1250A/5,,,,
1600A/5,CURRENT TRANSFORMERS,CT,24,EUR,0,1,RISHABH,1600A/5,,,,
2000A/5,CURRENT TRANSFORMERS,CT,27,EUR,0,1,RISHABH,2000A/5,,,,
2500A/5,CURRENT TRANSFORMERS,CT,28,EUR,0,1,RISHABH,2500A/5,,,,
3200A/5,CURRENT TRANSFORMERS,CT,34,EUR,0,1,RISHABH,3200A/5,,,,
4000A/5,CURRENT TRANSFORMERS,CT,36,EUR,0,1,RISHABH,4000A/5,,,,
EBS2U,3P+NPE T1+T2 Uc:385V In:25KA Limp:25KA/100KA with remote signalling,SPD,71.4,EUR,0,1,EBASEE,,3P+NPE,,,
RT18-125/RO17,4P 125A BASE+4NO(1P 125A 22*58),SPD,14.4,EUR,0,1,EBASEE,125A,4P,,,
EBS2U385V/20/65KA,SPD- 3P+NPE T2 Uc:385V In:20KA Imax:65KA(EBS),SPD,20.75,EUR,0,1,EBASEE,,3P+NPE,,,
RT18-63/RO16,4P 63A BASE+4NO(1P 63A 14*51),SPD,9,EUR,0,1,EBASEE,63A,4P,,,
DSE7320,DSE7320 MKII ATS CONTROLLER,CONTROLLER,400,EUR,0,1,DEEPSEA,,,,,
DSE335,DSE335 MKII ATS CONTROLLER,CONTROLLER,250,EUR,0,1,DEEPSEA,,,,,
LOGO,LOGO CONTROLLER,CONTROLLER,154,EUR,0,1,SIEMENS,,,,,
DSE8610 MKII,DSE8610 MKII SYNC CONTROLLER,CONTROLLER,900,EUR,0,1,DEEPSEA,,,,,
RPCF-16,16 STEP,APFC,60,EUR,0,1,N-POWER,,,,,
ZJE500TP480V,50KVAr CAPACITOR,APFC,60,EUR,0,1,N-POWER,50kVAr,,,,
ZJE250TP480V,25KVAr CAPACITOR,APFC,30,EUR,0,1,N-POWER,25kVAr,,,,
ZJE125TP480V,12.5KVAr CAPACITOR,APFC,18,EUR,0,1,N-POWER,12.5kVAr,,,,
ZJE005TP480V,5KVAr CAPACITOR,APFC,13,EUR,0,1,N-POWER,5kVAr,,,,
ZJE025TP480V,2.5KVAR CAPACITOR,APFC,11,EUR,0,1,N-POWER,2.5kVAr,,,,
CSTC1D50K12U5,50KVAR Cap. Duty Cont. 1NO+1N 240V AC,APFC,44,EUR,0,1,C&S,50kVAr,,,,
TC1D25K11U5,25KVAR Cap. Duty Cont. 1NO+1N 240V AC,APFC,26,EUR,0,1,C&S,25kVAr,,,,
CSTC1D16K11U5,15KVAR / 16.7KVAR Cap. Duty Cont. 1NO+1NC 240V AC,APFC,16,EUR,0,1,C&S,15kVAr,,,,
CSTC1D05K10U5,5KVAR Cap. Duty Cont. 1NO 240V AC,APFC,8,EUR,0,1,N-POWER,5kVAr,,,,
"50 kvar detuned reactor -7% 415V, 3P","50 kvar detuned reactor -7% 415V, 3P",APFC,70.1,EUR,0,1,N-POWER,50kVAr,3P,,,
"25 kvar detuned reactor -7% 415V, 3P","25 kvar detuned reactor -7% 415V, 3P",APFC,47.01,EUR,0,1,N-POWER,25kVAr,3P,,,
"12.5 kvar detuned reactor -7% 415V, 3P","12.5 kvar detuned reactor -7% 415V, 3P",APFC,31.3,EUR,0,1,N-POWER,12.5kVAr,3P,,,
"5 kvar detuned reactor -7% 415V, 3P","5 kvar detuned reactor -7% 415V, 3P",APFC,31.3,EUR,0,1,N-POWER,5kVAr,3P,,,
CSCDFL00125,125A DIN TYPE HRC FUSE LINK,APFC,2.5,EUR,0,1,C&S,125A,,,,BOM category: accessories & hardware (not switchgear)
NH00-50A,FUSE LINK-50A,APFC,0.97,EUR,0,1,C&S,50A,,,,BOM category: accessories & hardware (not switchgear)
NH00-32A,32A FUSE LINK,APFC,0.6305,EUR,0,1,C&S,32A,,,,BOM category: accessories & hardware (not switchgear)
NH00-16A,16A FUSE LINK,APFC,0.6305,EUR,0,1,C&S,16A,,,,BOM category: accessories & hardware (not switchgear)
DNTRS-160/3,FUSE BASE,APFC,8.5475,EUR,0,1,C&S,,,,,BOM category: accessories & hardware (not switchgear)
DN01479,100MM BUSBAR SUPPORT,APFC,4.75,EUR,0,1,C&S,,,,,BOM category: accessories & hardware (not switchgear)
100X10MM,100X10MM,BUSBAR,135,EUR,0,1,,,,,,
80X10MM,80X10MM,BUSBAR,108,EUR,0,1,,,,,,
60X10MM,60X10MM,BUSBAR,81,EUR,0,1,,,,,,
50X10MM,50X10MM,BUSBAR,69,EUR,0,1,,,,,,
40X10MM,40X10MM,BUSBAR,54,EUR,0,1,,,,,,
30X10MM,30X10MM,BUSBAR,42,EUR,0,1,,,,,,
40X5MM,40X5MM,BUSBAR,27,EUR,0,1,,,,,,
20X10MM,20X10MM,BUSBAR,27,EUR,0,1,,,,,,"category ""CONTROLLER"" assigned during import clean-up (was blank)"
30X5MM,30X5MM,BUSBAR,21,EUR,0,1,,,,,,"category ""CONTROLLER"" assigned during import clean-up (was blank)"
20X5MM,20X5MM,BUSBAR,13.5,EUR,0,1,,,,,,"category ""CONTROLLER"" assigned during import clean-up (was blank)"
LK 34 -250A,LK 34 -250A,BUSBAR LINK,31.5,EUR,0,1,LINKWELL,,,,,"category ""CONTROLLER"" assigned during import clean-up (was blank)"
LK 34 -125A,LK 34 -125A,BUSBAR LINK,31.5,EUR,0,1,LINKWELL,,,,,
LK-160A,LK-160A,BUSBAR LINK,4.39,EUR,0,1,LINKWELL,,,,,
LK-125A,LK-125A,BUSBAR LINK,3.77,EUR,0,1,LINKWELL,,,,,
LK-80A,LK-80A,BUSBAR LINK,2.4,EUR,0,1,LINKWELL,,,,,unit defaulted to 1
95SQMM,95SQMM,CABLE,13.85,EUR,0,1,COAST CABLE,,,,,
70SQMM,70SQMM,CABLE,10.2,EUR,0,1,COAST CABLE,,,,,
50SQMM,50SQMM,CABLE,7.85,EUR,0,1,COAST CABLE,,,,,
35SQMM,35SQMM,CABLE,4.95,EUR,0,1,COAST CABLE,,,,,
25SQMM,25SQMM,CABLE,3.45,EUR,0,1,COAST CABLE,,,,,
16SQMM,16SQMM,CABLE,2.95,EUR,0,1,COAST CABLE,,,,,
10SQMM,10SQMM,CABLE,1.75,EUR,0,1,COAST CABLE,,,,,
6SQMM,6SQMM,CABLE,0.9,EUR,0,1,COAST CABLE,,,,,
4SQMM,4SQMM,CABLE,0.7,EUR,0,1,COAST CABLE,,,,,
800(W)X800(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,380,EUR,0,1,LOCAL,,,,,
600(W)X800(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,280,EUR,0,1,LOCAL,,,,,
400(W)X800(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,200,EUR,0,1,LOCAL,,,,,
800(W)X600(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,332.5,EUR,0,1,LOCAL,,,,,
600(W)X600(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,245,EUR,0,1,LOCAL,,,,,
400(W)X600(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,175,EUR,0,1,LOCAL,,,,,
800(W)X400(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,285,EUR,0,1,LOCAL,,,,,unit defaulted to 1
600(W)X400(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,210,EUR,0,1,LOCAL,,,,,
400(W)X400(D)X2100(H)-2B,FREE STANDING,ENCLOSURE,150,EUR,0,1,LOCAL,,,,,
1000(W)X1000(H)X300(D),WALL MOUNTED,ENCLOSURE,180,EUR,0,1,LOCAL,,,,,
1000(W)X800(H)X300(D),WALL MOUNTED,ENCLOSURE,135,EUR,0,1,LOCAL,,,,,
800(W)X800(H)X250(D),WALL MOUNTED,ENCLOSURE,120,EUR,0,1,LOCAL,,,,,
800(W)X600(H)X250(D),WALL MOUNTED,ENCLOSURE,90,EUR,0,1,LOCAL,,,,,
600(W)X600(H)X250(D),WALL MOUNTED,ENCLOSURE,60,EUR,0,1,LOCAL,,,,,
WX12N3PMFA (S),WM2 ACB 1250A 3P MF WITH MIRCROPRO4.1 RELAY,ACB,925,EUR,0,1,C&S,1250A,3P,,,unit defaulted to 1
WX12N4PEDOA (S),WM2 ACB 1250A 4P EDO WITH MIRCROPRO4.1 RELAY,ACB,1250,EUR,0,1,C&S,1250A,4P,,,
WX16N4PEDOA (S),WM2 ACB 1600A 4P EDO WITH MIRCROPRO4.1 RELAY,ACB,1342,EUR,0,1,C&S,1600A,4P,,,
WX20N3PEDOA (S),WM2 ACB 2000A 3P EDO WITH MIRCROPRO4.1 RELAY,ACB,1500,EUR,0,1,C&S,2000A,3P,,,
WX20N3PMFA (S),WM2 ACB 2000A 3P MF WITH MIRCROPRO4.1 RELAY,ACB,936.5,EUR,0,1,C&S,2000A,3P,,,
WX20N4PEDOA (S),WM2 ACB 2000A 4P EDO WITH MIRCROPRO4.1 RELAY,ACB,1750,EUR,0,1,C&S,2000A,4P,,,
WX332H4P2EDOB (S),3200A 4P EDO WITH MIRCROPRO4.1 RELAY WM3 ACB,ACB,3758,EUR,0,1,C&S,3200A,4P,,,
WX332H3P2MFA (S),3200A 3P MF WITH MIRCROPRO4.1 RELAY WM3 ACB,ACB,1566,EUR,0,1,C&S,3200A,3P,,,
CS800NATU800A3P,800A TP MCCB Adj Thermal Adj Mag.Trip Unit 65KA,MCCB,404.08,EUR,0,1,C&S,800A,3P,65kA,,
CSE4NN630ATM3P-630A,630A TP Adj Therm Mag MCCB 630AF 36KA,MCCB,210.25,EUR,0,1,C&S,630A,3P,36kA,630A,
CS630NATU6303,630A TP Adj Therm Mag MCCB 630AF 65KA,MCCB,275,EUR,0,1,C&S,630A,3P,65kA,630A,
CSE4NN630ATM3P-500A,500A TP Adj Therm Adj. Mag MCCB 630AF 36KA,MCCB,197.5,EUR,0,1,C&S,500A,3P,36kA,630A,
CSE3NN400ATM4P-400A,400A 4P ADJ Therm Adj Mag MCCB 36KA,MCCB,179.25,EUR,0,1,C&S,400A,4P,36kA,,
CSE3M400ATM4P-400A,400A FP Adj. Therm. Mag MCCB 25KA,MCCB,179.5,EUR,0,1,C&S,400A,4P,25kA,,
CS400NATU4004,400A FP Adj. Therm. Mag MCCB 65KA,MCCB,184,EUR,0,1,C&S,400A,4P,65kA,,
